quizzes,solutions
700824900164050008002000053800700624500091000037006001240013000000900380090600000,753824916164359278982167453819735624526491837437286591248513769671942385395678142
007001350805600000340908070020730600050804030004020901079060804201090000000005002,697241358815673429342958176128739645956814237734526981579362814281497563463185792
036720008009000000040851090000000010024013070700504600080000153073002009091060087,136729548859436721247851396365278914924613875718594632682947153573182469491365287
150090003000040008409281006900002040740518090321900060000000579003060200002107000,158796423267345918439281756985632147746518392321974865614823579573469281892157634
300185000009302506010000000006008040800700002002069870540010209700056003098040100,367185924489372516215694738976528341854731692132469875543817269721956483698243157
005079300624800000700600102062003804000400900108500070030050200000084019509006007,815279346624831795793645182962713854357468921148592673431957268276384519589126437
001000000275001060900250008000476003000080104703010002400000051629005007058093040,381964725275831469964257318812476593596382174743519682437628951629145837158793246
500102387700008000009030040100020408953004002000306700604801050070000000208050009,546192387731548926829637541167925438953784162482316795694871253375269814218453679
060007058100900000040801900530020006074300010900006004006409002200085030050710800,369247158182953647745861923538124796674398215921576384816439572297685431453712869
020409000060007029800300005019580000570040100348002000630100508000000047057200030,725469813163857429894321765219586374576943182348712956632174598981635247457298631
000980002001035070008004096709108040000060200040090015005020304360070800102600050,457986132691235478238714596729158643513467289846392715975821364364579821182643957
820000000094031000001980060516700000000504070030020009050800304000050097248070016,825647931694231785371985462516793248982564173437128659759816324163452897248379516
050700980608010020300000400020304050086090700431050006000049500172080000900002013,254736981698415327317928465729364158586291734431857296863149572172583649945672813
007401350906007200000390006091000048040008102800500600002680075000000400309705020,287461359936857214154392786791236548645978132823514697412683975578129463369745821
006050400000870020350000760672010000000060950091403000080700005400091380030040197,726359418914876523358124769672915834843267951591483276189732645467591382235648197
760000403093500200000170890400000580902840030005027100506090000008206010100000705,761982453893564271254173896437619582912845637685327149546791328378256914129438765
500037000003060012020009800006800004350900670008040531000690200000102045470000009,581237496943568712627419853716853924354921678298746531135694287869172345472385169
600700090450080306839500040000070005510204000370900060000390407000061900082000010,621743598457189326839526741294678135516234879378915264165392487743861952982457613
020005809047203050690070000901080406000034502000000010070018024580000007000620300,123465879847293651695871243951782436768134592234956718376518924582349167419627385
409007005800100703002080096000074900205000600060300187008095000100006048047001000,439267815856149723712583496381674952275918634964352187628495371193726548547831269
106457000005001080020390006800010052900003040750900068004020175570030009000600000,186457293395261487427398516843716952962583741751942368634829175578134629219675834
429000001007096008500100030900007200380209050000500460050300700200904016600008040,429835671137496528568172934945617283386249157712583469854361792273954816691728345
050016080027004000300000940182007093000000600673805400000500010005408260900200307,459316782827954136361782945182647593594123678673895421236579814715438269948261357
000080300062700014400050290030001400509307000214060080651000002000003040000092067,195284376862739514473156298736821459589347621214965783651478932927613845348592167
300700008206004517450600020035090064000160052000840900720080006800309100091000000,319752648286934517457618329135297864948163752672845931723581496864329175591476283
805923600001500800700080940000200030003050002016004509000306000908000057020890410,845923671691547823732681945579268134483159762216734589154376298968412357327895416
300600502790001800008900004000003170907040000080507600160204000005060000023010908,314678592792451836658932714546823179937146285281597643169284357875369421423715968
080702001700093006029060000000007065372001090501480030410000800096030007200500040,683742951754193286129865374948327165372651498561489732415976823896234517237518649
900000000010068304000540070000030001104007082285000900408120069702000403000090050,946371825517268394823549176679832541134957682285416937458123769792685413361794258
003070802400030000810009064094020050050806010700000030030002540000500906600981700,563174892429638175817259364194327658352896417786415239938762541271543986645981723
829000050005129007000005003061040389280010000700503601042700060000032400000098700,829374156635129847417865293561247389283916574794583621342751968978632415156498732
000100570100892000640000002065071204000005090800620007001060708003904600420000035,238146579157892463649537812965371284372485196814629357591263748783954621426718935
923060000000100409010850700700010920800300150400002006007090503040207001060035070,923764815578123469614859732736518924892346157451972386287691543345287691169435278
000300000002500090309604185800030009000409610506001230005000072023060000040780500,158397426462518397379624185814236759237459618596871234685143972723965841941782563
500910008286000900040000027009030760000008002100574030000180093400006100007450000,573912648286743951941865327859231764734698512162574839625187493498326175317459286
004080915100052708000000000003001006706008130290000070408007302930060507005020090,324786915169352748587419623843971256756248139291635874418597362932164587675823491
010040027460120000005083001000000014004300950859007006002004093703850600000009805,318946527467125389925783461236598714174362958859417236582674193793851642641239875
300040600040906017002003980873200000005000000020100039000780160100650008480090720,391847652548926317762513984873269541915438276624175839259784163137652498486391725
680003204100290000500006097000504006450070021001830900970080050230000070000400609,689753214147298563523146897392514786458679321761832945976381452234965178815427639
300160000042070560105400300009000000000807129003040786920050600006208004070300008,397165842842973561165482397789621435654837129213549786928754613536218974471396258
000000003068001950205900046500400080900602700070800014002030000013748090800250070,197564823468321957235987146521473689984612735376895214752139468613748592849256371
008010000600073400020504006000009702010006054007200083160020300304005098090047100,438612579659873421721594836586439712213786954947251683165928347374165298892347165
090008001001300520400270000000100050600403802073060090130000409560834007200006000,392658741781349526456271938924187653615493872873562194138725469569834217247916385
638005100900000400045260708009100000060370020310004507070023800000500064001080009,638745192927831456145269738789152643564378921312694587476923815893517264251486379
092600530000408017700030090804500600000081004053006002140003025036070000070950000,492617538365498217781235496814529673627381954953746182149863725536172849278954361
902057401005000020130080050070060039300402005008100000009005700240039006600014800,982357461765941328134286957471568239396472185528193674819625743247839516653714892
002006080073020900000309041600085090080960004200030000008050010140200700090400603,912546387473821965865379241634785192781962534259134876328657419146293758597418623
500890003900650810040000600600000079004061020020503004180020050700030000006009201,561892743937654812248317695615248379374961528829573164183426957792135486456789231
904085010030600008200031000870010400100024700009000650302000070600002904005048020,964285317531697248287431569873516492156924783429873651342169875618752934795348126
605000023200407010049060800400600050032100900708030040000029168000008700000310090,675891423283457619149263875491682357532174986768935241354729168916548732827316594
834000200600010097000025000005280000000300106908674030791006800400030050000108604,834967215652813497179425368365281749247359186918674532791546823486732951523198674
006025100710000050004000908020013806508407030090002000800700560201600004030084009,986325147712948653354176928427513896568497231193862475849731562271659384635284719
005603008008420761740090030900040105601500070052000000007080294130000000800009600,215673948398425761746198532973846125681532479452917386567381294139264857824759613
850100007002604000030070480000700028009840010100506900400000800706950302300010076,854139267972684153631275489543791628269843715187526934425367891716958342398412576
406010720090040058302600000070580906005700004800329100500006301700090802010000040,456918723197243658382657419271584936935761284864329175528476391743195862619832547
204090700000051000069708030900030510100076080007502600000305064030240005008000920,214693758873451296569728431926834517145976382387512649792385164631249875458167923
260008093050400010910300004000000100308070052000982067400630000001000608720054900,264718593853429716917365824672543189398176452145982367489631275531297648726854931
020800004750002900000100530005024080900607001080300260001736040304090027008001006,129853674753462918846179532615924783932687451487315269291736845364598127578241396
400560801020084700600070040570040060000100002100730085240003000006009038305000920,437562891921384756658971243573248169864195372192736485249853617716429538385617924
500801406040076901002009000904060050085000210230000007708090000300207004009003508,597821436843576921162349785974162853685734219231958647718495362356287194429613578
300051020920300001400000890104607300500248000096000700000062045000105970010070006,368951427927384561451726893184697352573248619296513784739862145642135978815479236
000980750500070000042060109050200070910058603004000800300041908870006042006003000,163982754589174236742365189658239471917458623234617895325741968871596342496823517
607004300041030095030008700970600000105002840000890610003017000000000420502063008,657924381841736295239158764978641532165372849324895617483217956716589423592463178
000300781000092400006158000010020938040000000000805002080409050703060000920007013,295346781138792465476158329517624938842913576369875142681439257753261894924587613
052901007000430061060080302703050008610009040024806000100000954000090070080605020,352961487879432561461587392793254618618379245524816739136728954245193876987645123
380240000075608002004050900100000050007030620059406801000307065000800190706001400,381249576975618342624753918163982754847135629259476831418397265532864197796521483
590024100000700260407300080600400931003000000080105600060980400370060005918007000,596824173831759264427316589652478931143692758789135642265983417374261895918547326
040016200009005080320807000200000006794003010100400075070090501580060930001070040,847916253619235784325847169253781496794653812168429375476398521582164937931572648
030195200006020080150067090020950870000410050089003000608032700200001630007000400,834195267976324581152867394421956873763418952589273146648532719295741638317689425
800090027700000006000504130016703009900405680030020010200001070060802500194300000,853196427741238956629574138516783249972415683438629715285961374367842591194357862
072809000000000759006300040830705906000001005040680030004170003190000600065003802,472859361318264759956317248831745926627931485549682137284176593193528674765493812
037008501095704308000006000002800640086501030900000000000000054100423090270900100,437298561695714328821356479512839647786541932943672815369187254158423796274965183
090070046368005000401200000706802005130000078009034000000000609053090200000508017,295371846368945721471286593746812935132659478589734162817423659653197284924568317
500730086006008910020600003402800090009010307070002800600040000041000709003050062,594731286736528914128694573412873695869415327375962841657249138241386759983157462
020005804006031500097840120108020050000069070030007000400900000000602019015000030,321795864846231597597846123178324956254169378639587241462913785783652419915478632
005060000090584070010700403041300960800070000006040012200009006063250800900800107,475163289392584671618792453741325968829671345536948712287419536163257894954836127
204600031005900040009820000000200103610007084000060590970450008802309670050002000,284675931765931842139824756597248163613597284428163597971456328842319675356782419
000100907104500080060400002005064001400700800926003000780005039000070250031280060,258136947194527683367498512875964321413752896926813475782645139649371258531289764
010860043059307060030000107500001609004900000070000580047029018080043000100006020,712865943459317862836294157528471639364958271971632584647529318285143796193786425
500800703096051000002304600004086000700100908950007002600200009030000825100048070,541862793396751284872394651214986537763125948958437162685273419437619825129548376
010000020057601003002784050640005102000300009070009580024090016095000400160037000,416953827857621943932784651649875132581342769273169584724598316395216478168437295
397060000500018003080000409002007018800300074609040005743500200000790000065102000,397465182524918763186273459432657918851329674679841325743586291218794536965132847
006070013005000040004209700090102005700040300201080604080006209102008050600003000,926874513875631942314259768493162875768945321251387694587416239132798456649523187
080301400005080020700200960009105070000000300041960002000023005038000046906400200,682391457495786123713254968829135674567842319341967582174623895238519746956478231
000000008500400190003895062946000001010200003800047900000086700620010080409703005,294671538568432197173895462946358271715269843832147956351986724627514389489723615
000500006029640503010098070000073080085210030702005004058760049063000020204800000,347521896829647513516398472691473285485216937732985164158762349963154728274839651
000103200069050003070920008008000010000307094005614030401000605980005040036800020,854173269269458173173926458348592716612387594795614832421739685987265341536841927
007004052802000960039000800000300000040067100080100297010079600200050038506002410,167984352852713964439526871721398546945267183683145297318479625294651738576832419
034802900006090004508010070800753402020000605001009030600020001700640500040500708,134872956276395184598416273869753412327184695451269837685927341713648529942531768
000004060800032401700610200100205700004173005009060000020800907080001600053040008,312784569896532471745619283138295746264173895579468312421856937987321654653947128
960040070400009036082070010810702509003084007000500300090806400050100082200000000,961348275475219836382675914816732549523984167749561328197826453654193782238457691
060100008002603090054000370030060902007954010000008060010300540006507200780009001,963175428872643195154892376438761952627954813591238764219386547346517289785429631
091300480005007306020000009803040590006031000074200010008019004042600005000003870,691352487485197326327864159813746592256931748974285613738519264142678935569423871
408063000007008006010240900900405030020000140050310670009801200000750008306000507,498563721237198456615247983961475832723689145854312679579831264142756398386924517
008000012105900007360004090600801070024057000900600503039080046000000301507460000,798536412145928637362714895653891274824357169971642583239185746486279351517463928
003050009654200010008006700090630005400005901032008047107903084009080000060007000,273851469654279318918346752791634825486725931532198647127963584349582176865417293
000080407005120080304006020400591006670200940008000003010859000003000700050740092,129385467765124389384976521432591876671238945598467213217859634943612758856743192
400060003907400510005000068001020700700309200000805091000002046314050000082003109,428561973967438512135297468891624735756319284243875691579182346314956827682743159
000074200020650300108000045000005096706041000039800000070000482050026007900300051,395174268427658319168293745214735896786941523539862174673519482851426937942387651
050306071000000380008017000003008004917500000060000025300820400045190860200064903,459386271172459386638217549523678194917542638864931725396825417745193862281764953
009000700020008610081920005042087000050610000000500398800003004067100003410070026,639451782524738619781926435942387561358619247176542398895263174267194853413875926
002001780600030001040205000700010950080002003029500010300000270570904038004080009,932641785657839421841275396763418952185792643429563817398156274576924138214387569
030000100042705000600021503800000400004970060576004320007160098003000001200008700,735689142142735986698421573829356417314972865576814329457163298983247651261598734
320500600100000948060007003000070060004001309005803000002745000080060007000090120,329584671157236948468917253831479562274651389695823714912745836583162497746398125
040203070960010400000006500105400703800009000002850100250070601400590020703604800,541283976968715432327946518195462783874139265632857194259378641486591327713624859
607530100000904020900080645085000300030070416000210009072609000390100000400000057,647532198851964723923781645185496372239875416764213589572649831398157264416328957
000870410000003708008600000100200000030906504500004030019050203340000079602007105,253879416461523798978641352194235687837916524526784931719458263345162879682397145
000086105703002080000400903630510000000008400104709502008000040040920067216007000,429386175753192684861475923632514798597238416184769532978653241345921867216847359
050000620041230000200900017036000804900700200027605390100000058800470900000090006,759814623641237589283956417536129874918743265427685391194362758865471932372598146
200097040003000060965100208500200039001904600000035400080362150024709300000080000,218697543473528961965143278547216839831974625692835417789362154124759386356481792
041006053500078200000000009270690400089410020000050006100300640902005800438200007,841926753593178264726534189275693418689417325314852976157389642962745831438261597
307000204490200000601580300080030120740008005030090046805000600010600090000012700,357961284498273561621584379589436127746128935132795846875349612213657498964812753
090082500004609003820010069007000028000540001183007040542001000900060074600300100,396482517714659283825713469457136928269548731183927645542871396931265874678394152
600030048105000900004008702260090075500402080043100090000000000050704600709086130,672931548185247963934658712261893475597462381843175296416329857358714629729586134
002050040090801370010070002000002008500100790064000021603904050000360800740080930,872653149496821375315479682137592468528146793964738521683914257259367814741285936
095000317270010908800050000008000061760804500040300000030905004902406005006000780,695248317274613958813759246328597461761824593549361872137985624982476135456132789
005004082006000000040010907008409000107003056520600300000208609400730210700005034,975364182216987543843512967638459721197823456524671398351248679489736215762195834
608400050500007108090018020003004610040602900702000000105090043000300097400705000,618423759524967138397518426953874612841632975762159384175296843286341597439785261
059001300000290850000700601400309000000050008003674000165000900020000040890063107,659841372731296854248735691412389765976152438583674219165427983327918546894563127
200150807006000200091070043010005074608030002000967080000003005004092000530704090,243159867756348219891276543319825674678431952425967381987613425164592738532784196
020065070400080052900047308003120064050000000109070080070003021308050900004600700,821365479437981652965247318783129564652834197149576283576493821318752946294618735
000070090400065308310209060106000043000513000080900507628000050070800001900000024,865374192492165378317289465156728943749513286283946517628431759574892631931657824
000504000080070204600090308091800642070000001060310009500020090900130800002045007,723584916189673254654291378391857642278469531465312789516728493947136825832945167
000050690700630201108700004006298000005300002407160030080400006030012570900000010,243851697759634281168729354316298745895347162427165839581473926634912578972586413
209708000000026089000340760400935010000600450170000300008010023520800600910004870,269758134734126589851349762486935217392671458175482396648517923527893641913264875
051849020000106500000230009340007002006900087200000365180050000070010904030600800,751849623923176548864235719348567192516923487297481365189754236672318954435692871
200051068060703040000900500640000009500106700100047030790024805320005000001800300,273451968965783241814962573647238159532196784189547632796324815328615497451879326
140070069300080500005090807786032001009000406030019000002801000400000005070503200,148275369397186542625394817786432951219758436534619728952841673463927185871563294
800395020070200000006700890102006400097040000580000001900002034000080607065031900,841395726379268145256714893132856479697143258584927361918672534423589617765431982
510047068038009700064020000600400300020708090000050001300160080901002043000070502,519347268238619754764825139687491325125738496493256871352164987971582643846973512
070040900050608204100200083406300501780000009000020670040030002005060300320895000,278143965953678214164259783496387521782516439531924678649731852815462397327895146
840507060000030000200096340060900207107000500409010036600200009010005070035140002,843527961596431728271896345368954217127368594459712836684273159912685473735149682
510002090700305000002074300070109040030760000061000058054090206006030984800200000,513682497749315862682974315278159643435768129961423758354891276126537984897246531
008002497000500063027900801001004500072309014060280030000000000080403920105007006,658132497419578263327946851931764582872359614564281739243695178786413925195827346
000600083180000000405000209390154000500096037042700001200870060900032500004000702,729645183183927645465318279397154826518296437642783951251879364976432518834561792
016200084400800307003049051078000069124068000500000000002007008050030790900001045,716253984495816327283749651378125469124968573569374812642597138851432796937681245
061059007290360400430002600000830060040000810000017009173000005000000120050098004,861459237297361458435782691519834762746925813328617549173246985984573126652198374
000300020001046790870012003705960004460000500008100070000000402340700801500000060,654397128231846795879512643715963284463278519928154376197685432346729851582431967
090038700201000008400021060009500300160090840350046020600003907080700000025100630,596438712231675498478921563849512376162397845357846129614253987983764251725189634
903600002001009805654100070300900600070000024500402108000814000407030500010005200,983657412721349865654128379342981657178563924569472138235814796497236581816795243
904200005010007008082016003076032010005090000800001742300000620600408900041300800,964283175513947268782516493476832519125794386839651742398175624657428931241369857
360090000104030020207800405500003690009100300020076008050000004040029063800610070,365492781184735926297861435518243697679158342423976158956387214741529863832614579
405200780090004001201030090604070009080605004730028000020001650000980100300067000,465219783893754261271836495654173829182695374739428516927341658546982137318567942
900070030203610008060800200004000607080500000109200054601005800030094005740360001,918472536253619478467853219524931687386547192179286354691725843832194765745368921
000403605800020010100607390002009064070050008008036700600000500397001020004308001,729413685863925417145687392532879164976154238418236759681792543397541826254368971
200000013000003750470060200009500106004810900020009085600300009058020040091708500,285497613916283754473165298839574126564812937127639485642351879758926341391748562
060800421700005900089430006103020005000500872000000090020106084400700500010009000,365897421741265938289431756173928645694513872852674193927156384436782519518349267
050000000000019800700020965002400073610900500400076090029008000006003140048005300,953687412264519837781324965892451673617932584435876291329148756576293148148765329
805000020000093470007806300000205900054009013006740080020067000100400800079010062,835174629612593478947826351781235946254689713396741285528967134163452897479318562
801002069090074003306001500700000090062000001003208400020096300400500610058010007,841352769295674183376981542784135296562749831913268475127896354439527618658413927
410002060000600580830070020640008097900010000021097048007020000060030050000501304,415982763792643581836175429643258197978416235521397648357824916164739852289561374
100003580620090000093780400000000200300400051009152607001026040047000302036800900,174263589628594173593781426715638294362479851489152637951326748847915362236847915
030080045107350000028009100301004007900500006000063980000700600006008204050021309,639182745147356892528479163361894527982517436475263981293745618716938254854621379
000208030040100850010400067300009400080627000500040002037800900029053601001060070,765298134243176859918435267372589416184627593596341782637814925829753641451962378
093700241004080000620000703000001000080250009001900370400000600709003020500006098,893765241174382965625194783947631852386257419251948376418529637769813524532476198
024800700000309000070050063003000580100940037600001020068020409401080000005700006,324816795516379248879452163943267581152948637687531924768123459491685372235794816
680905000003000508402108703390720800000000010045006900060804002001002075700013000,687935241913247568452168793396721854278459316145386927569874132831692475724513689
001000092900408070850260100300020600010507000290180030080000005002091407046703008,461375892923418576857269143378924651614537289295186734789642315532891467146753928
000000690263005000098300100630057200000040050170008069010870040000003708400016902,541782693263195874798364125634957281829641357175238469312879546956423718487516932
000201000070006800280035490908020051050000304160070080400300920000410600590060007,649281573375946812281735496938624751752198364164573289416357928827419635593862147
045000010201003004080100096106800230004907000000030059020470100009060700630005008,945786312261593874783142596196854237354927681872631459528479163419368725637215948
000001304250030060000459700003802006092076043040090010000007001680500020107020890,978261354254738169361459782513842976892176543746395218425987631689513427137624895
005803007467090000039040015001030508050607401900008260000076039000005800140200000,215863947467591382839742615621934578358627491974158263582476139796315824143289756
360050072009130056004008031070602009005410000008000000130800700000070298900026003,361954872829137456754268931473682519295413687618795324132849765546371298987526143
000090061300480020265000800580004000004500102079060003006043008020100097010007500,847295361391486725265731849582314976634579182179862453756943218423158697918627534
062700910000060208790010045050000027840003500001098000013020000005407060007009384,562784913134965278798312645359641827846273591271598436413826759985437162627159384
631000000900000075400008206000046008006052030040700051050803704200090100083061090,631275849928614375475938216517346928896152437342789651159823764264597183783461592
400970000890205070002003450000007300105600240030010690000394002060000908700801000,451976823893245176672183459946527381185639247237418695518394762364752918729861534
700860305010092040060301800600000000305007401020680097000000070037040908108050002,792864315813592746564371829679415283385927461421683597956238174237146958148759632
000904701060000900080120534016093000408000302720010009009650000000700805240030070,352984761164375928987126534516293487498567312723418659879651243631742895245839176
750304008200906500100520490037000006001040070480000910906000750000060004000103200,759314628248976531163528497537291846691845372482637915916482753325769184874153269
080000060060908530402010070000400010500007906308009200090680025004000003810025704,985273461167948532432516879679452318521837946348169257793684125254791683816325794
021800600493000017000090045000007058306001000700025300600049700004000020185060009,521874693493256817867193245249637158356481972718925364632549781974318526185762439
100850020007600003450017000009200080030000075008130409200004930806020007004900850,163859724987642513452317698549276381631498275728135469215784936896523147374961852
005000030000085064400302007500030920090047100102090406001076000708100005263000080,625714839317985264489362517574631928896247153132598476951876342748123695263459781
000500120900031800006980037380000700021308006504007000000210008015040600097005004,438576129972431865156982437389624751721358946564197283643219578815743692297865314
005016240924030080006000057730000020040093100600200800800060004513008000000751900,375816249924537681186429357739185426248693175651274893897362514513948762462751938
092608003006000001080050270008031640400002500350070080000900024003080010900143000,792618453536724891184359276278531649461892537359476182817965324643287915925143768
010003824006070900800500700300098500050000012047030608501620030020400070009051000,715963824236874951894512763362198547958746312147235698581627439623489175479351286
002700934800150070603000000106004700730018400009302005200060000000400598001800042,512786934894153276673249851126594783735618429489372165248965317367421598951837642
605001030000304708000027009500003971040900000102600803009100400360080000807050062,675891234921364758438527619586243971743918526192675843259136487364782195817459362
350010040100820000069300071500607000090058027016030900804002309000401000000070005,358719246147826593269345871582697134493158627716234958874562319935481762621973485
040050900032806500010700034200103700000000091079082000400900008005267040607000350,748351926932846517516729834264193785853674291179582463421935678385267149697418352
016890000005060003080030100570200000069008400004957000020170096000400321003005807,316892754945761283782534169571246938269318475834957612428173596657489321193625847
006340005080069002014500076300002009260030100091000503070050900000410000008200047,726341895583769412914528376345182769267935184891674523472856931639417258158293647
204000001069305040070062900400580000003106874000000106087090000301000720500000038,234879561869315247175462983416587392953126874728934156687293415341658729592741638
004009300170650020203004507050746001000000782390020005038000000905010004040098070,584279316179653428263184597852746931416935782397821645738462159925317864641598273
400030107700908003020001490000070305007162040094003200008605000000020060051094080,489236157715948623326751498862479315537162849194583276278615934943827561651394782
080061000394500200000409850507020004010803000600000970006010095002004700940008010,785261349394587261261439857537926184419873526628145973876312495152694738943758612
961000005240005970003080206000200013009570000720004000600001090405963000000407038,961742385248635971573189246854296713319578462726314859637821594485963127192457638
406070080000006073100894500030710040000000960700205008020580000090003000061040032,456372189982156473173894526638719245215438967749265318327581694894623751561947832
000900510096007203030840000009200341000060800708004006014005090000003020085691007,872936514496157283531842769659278341143569872728314956314725698967483125285691437
800900043043070020079500000905300060010690008060007501007482000500003104086100070,851926743643871925279534816925318467714695238368247591137482659592763184486159372
800010009007040816000003024650090000034005090012400780073100000000967200006028140,845612379327549816169873524658791432734285691912436785273154968481967253596328147
006030907017008600004605030000057106709800024020490000080001002000540300541002000,256134987317928645894675231438257196769813524125496873983761452672549318541382769
400090017009216050250000030170043809020000600006021370390500000080009000000874500,468395217739216458251487936175643829923758641846921375397562184584139762612874593
005000180008509400673000002000006000040005008002831090100920040900007305086104270,495362187218579463673418952839746521741295638562831794157923846924687315386154279
004092603380706001010050040008001034000600210250930007130800009906270000000000000,574192683382746591619358742768521934493687215251934867137865429946273158825419376
780060200000000019240700500000201003605007980003009402070830006104000000900502307,789165234356428719241793568497281653625347981813659472572834196134976825968512347
000020906000140000710008005083095400007600003050700028401906380800000169200030000,348527916562149837719368245683295471127684593954713628471956382835472169296831754
080050009005008743000716200609005402000090835020400600004803010097200500010000007,782354169165928743943716258639185472471692835528437691254873916397261584816549327
908004100070000082032007060090360700007085030100042000050100409800000620004050003,968234157471596382532817964295361748647985231183742596356128479819473625724659813
700080030030540020020100906000000409075020603100054007900603804810090005006800100,794286531631549728528137946283761459475928613169354287952613874817492365346875192
600000080005082100010300007350109802046000003020706594039070008002800450000601000,693417285475982136218365947357149862946258713821736594139574628762893451584621379
004050007000369104300000890087005620200100005040030700706090080008200000029406300,694851237872369154351724896187945623263178945945632718716593482438217569529486371
800709001900600504034002000040000810000060302582090000250400080000507106410038020,865749231921683574734152698643275819179864352582391467257416983398527146416938725
300020000902360080760005004007050200800003106100900043000080057649007000008632009,384721965952364781761895324437156298895243176126978543213489657649517832578632419
090030860600200100214080005000009600008045017070023004360574908009000070420100000,795431862683257149214986735542719683938645217176823594361574928859362471427198356
364007000080054300100000092010620037090018005500900800002089014000060580007300200,364297158289154376175836492418625937793418625526973841632589714941762583857341269
010380004007512300000009060058040000076000819001007200809600700034105906000000003,912386574647512398583479162258941637476253819391867245829634751734125986165798423
096000820003060005457030109000000000560702001200850400000010200308005097070903504,196574823823169745457238169781346952564792381239851476945617238318425697672983514
000801700040052000036000020023900610000407009500200083810600040279008001000009500,952861734748352196136794825423985617681437259597216483815673942279548361364129578
080901000004780020960000805040156003000007040158300900531600000000002378002409000,285961734314785629967243815749156283623897541158324967531678492496512378872439156
804006790000000600023090000402000905060040103009587040700100564106300020090008000,854236791971854632623791458482613975567942183319587246738129564146375829295468317
500906400840020001009470030007009052010500003400201800060000004000060380230800570,573916428846325791129478635387649152612587943495231867968753214754162389231894576
400827000067050008009100300105002004300008520000034809000001096070060000048900250,413827965267359148859146372185792634394618527726534819532481796971265483648973251
305000096620400810800700230008025400000809020710000009074310008009060000230000150,345281796627493815891756234968125473453879621712634589574312968189567342236948157
100600004080029106207050003094010720000045801030800600000007302602500000048000090,159638274483729156267154983894316725726945831531872649915487362672593418348261597
540098006006500201007300040001040003000800057000729800200007005070006490198050060,542198376936574281817362549781645923429831657653729814264987135375216498198453762
060008050000040209090007008005061487003000921470000000500100000806002304037980065,164298753758643219392517648925361487683475921471829536549136872816752394237984165
290000000100008035345000008470180900080057100000640703050900060916005040800210000,298563417167498235345721698473182956689357124521649783752934861916875342834216579
009405102060170380800020590600910030580007200004203000902030840400000050710060000,379485162265179384841326597627918435583647219194253678952731846436892751718564923
005068700487300001016500090002080950060010807000906040090200600000004073320075000,935168724487329561216547398142783956569412837873956142794231685651894273328675419
000600400820001007005840009510090340062000100000050028150009860006003090470200000,791625483824931657635847219518792346962384175347156928153479862286513794479268531
905700000403510290000003100000020601500074009000608020730800542000000080206090307,915782463473516298628943175847329651562174839391658724739861542154237986286495317
901200500500009706003480000069301020030000009010050470056073040804600000020000108,981267534542139786673485291769341825435728619218956473156873942894612357327594168
090007065068030000004019000000080001600950003300400780020006807073004590950000102,192847365768235914534619278249783651687951423315462789421596837873124596956378142
900003402001000708006428500460087001107640000020590000098760005000000900502010340,985173462241956738736428519469387251157642893823591674398764125614235987572819346
070600209006054108410209003342080600600007005090000034000060091237001000000840700,573618249926354178418279563342985617681437925795126834854762391237591486169843752
054700090800001620700000000030060058009004100020508740000010086000236405001000309,654723891893451627712689534437162958589374162126598743345917286978236415261845379
702104000010630078060005900056000031800006002000093040520000000084070063009050107,792184356415639278368725914956247831843516792271893645527361489184972563639458127
000705060300020701048030000010670050500408093006092080027900805903000400050001002,291745368365829741748136529819673254572418693436592187127964835983257416654381972
400060030310000082057108400800204006002050741005006000078025094000090003690007000,489562137316749582257138469831274956962853741745916328178325694524691873693487215
080506207300040900090123408001900803420060000070058020000000001500734000806009050,184596237362847915795123468651972843428361579973458126247685391519734682836219754
010490250802010300500007000061500034008031060079204000000970000046000019003008506,617493258892615347534827691261589734458731962379264185185976423746352819923148576
050000080400006090070520631042100700980070060600358004000090205008007300023040019,256931487431786592879524631342169758985472163617358924164893275598217346723645819
095800200604500001010047096700035060002001740080600102850002037100090000020003900,395816274674529381218347596741235869562981743983674152859162437137498625426753918
000045609600200070951003004004000007500006901380100206407028030000009000016507002,723845619648291573951763824164952387572386941389174256497628135235419768816537492
700040200030060508040130069900200400001080000000950023200008050460370000809506010,796845231132769548548132769957213486321684975684957123213498657465371892879526314
590700001608040709000800036720019800080000042401003050030002000072500090900100204,593726481618345729247891536725419863389657142461283957834972615172564398956138274
094020587060000000273010049000000903950402000032600001620540310800000000007108060,194326587568974132273815649486751923951432876732689451629547318815263794347198265
300900008800527009005300172001200900064708203000000005670000800402610530059000000,327941658816527349945386172731265984564798213298134765673452891482619537159873426
060970430090002000008400500100080000024105900075304106200091340350007000601050890,562978431493512768718436529136789254824165973975324186287691345359847612641253897
800000071030026000600470520020047306906001004070800050004002800501900000000603019,842395671735126948619478523128547396956231784473869152394712865561984237287653419
700000625050000003010069000001638000000024107920700064040050092005007480839001000,794183625658472913312569748471638259586924137923715864147856392265397481839241576
945007200100902008000013006007006400408005601090000375080020000000080534601004009,945867213163952748872413956517396482438275691296148375384529167729681534651734829
840060750009500013052907008004603000900000100071004020000150830000000476086002090,843261759769548213152937648524613987938725164671894325497156832215389476386472591
709203001085700206030000008008042015010300640600009000070005300023061090546007000,769283451185794236432516978398642715217358649654179823971825364823461597546937182
908406703000083040040020510200709000061008207003250604400170000009005000600000352,958416723172583946346927518284769135561348297793251684435172869829635471617894352
